ban,tipo_cliente,canal_contato,tentativas_contato,texto,urgencia,valor_mensalidade,dias_atraso,valor_total_divida,historico_pagamento,estado,data_chamado
000007667,Pessoa Física,Chat,3,segunda via do boleto,Baixa,114.9,26,223.1,regular,MA,2025-03-25T10:36:50.050896
000009313,Pessoa Física,Telefone,3,preciso de informação. por favor,Baixa,84.63,5,267.45,regular,SP,2025-01-12T04:21:26.364283
000002013,Pessoa Física,Telefone,2,como posso pagar. por favor,Baixa,81.44,7,362.72,regular,RJ,2024-10-16T11:45:43.661048
000005384,Pessoa Física,Telefone,3,segunda via do boleto.,Baixa,101.8,11,320.78,regular,SP,2024-11-28T09:22:39.329646
000007226,Pessoa Física,Email,4,dúvida sobre a fatura.,Baixa,77.89,22,200.26,bom,MG,2025-03-23T03:48:39.751276
000008935,Pessoa Física,Telefone,3,segunda via do boleto. aguardo uma resposta,Baixa,74.0,14,183.19,bom,BA,2025-05-24T08:10:17.348015
000000068,Pessoa Jurídica,Chat,3,ajuda temporária.,Média,83.32,58,211.34,regular,SP,2025-01-27T10:52:02.613575
000006858,Pessoa Física,Chat,3,consulta de valores. muito obrigado,Baixa,162.99,13,564.23,bom,RO,2024-10-13T22:45:37.657695
000007190,Pessoa Jurídica,Chat,3,dúvida sobre a fatura.,Baixa,87.66,6,103.67,bom,SP,2025-05-10T01:05:19.249178
000003818,Pessoa Jurídica,Telefone,3,segunda via do boleto.,Baixa,152.99,16,407.19,bom,MA,2025-02-18T09:40:25.793950
000007543,Pessoa Jurídica,Telefone,1,como posso pagar. aguardo uma resposta,Baixa,94.39,13,306.05,bom,RS,2025-09-09T12:58:08.472097
000001270,Pessoa Jurídica,Telefone,4,proposta de pagamento. aguardo uma resposta,Média,127.58,32,528.89,bom,SP,2025-02-11T12:56:49.558883
000003240,Premium,Chat,1,preciso de um desconto,Média,87.44,55,272.81,ruim,SP,2025-03-08T14:25:37.489192
000006408,Pessoa Física,Telefone,3,preciso de um desconto.,Média,127.85,37,601.49,regular,PE,2025-03-24T09:59:01.010367
000000220,Pessoa Jurídica,Telefone,1,consulta de valores.,Baixa,211.1,11,585.82,bom,MG,2024-10-22T06:13:07.867285
000009740,Pessoa Jurídica,Email,2,preciso de informação.,Baixa,92.09,6,331.82,bom,PR,2025-08-15T13:02:54.971719
000001366,Pessoa Física,Telefone,1,parcelamento da dívida. muito obrigado,Média,108.25,49,115.86,ruim,RS,2025-09-15T10:50:45.064860
000002290,Pessoa Física,Chat,4,ajuda temporária.,Média,72.5,11,141.65,ruim,PE,2025-06-09T05:05:17.154019
000000328,Pessoa Jurídica,Telefone,4,proposta de pagamento.,Média,163.98,30,698.85,ruim,PE,2025-01-09T01:36:43.572724
000005025,Pessoa Física,Email,7,preciso de ajuda. por favor,Alta,170.36,90,569.83,bom,SP,2025-05-22T16:28:14.081681
000003234,Pessoa Física,Chat,1,consulta de valores.,Baixa,82.72,18,395.79,regular,GO,2024-11-02T00:55:46.062904
000008092,Premium,Telefone,1,preciso de informação. o mais rápido possível,Baixa,113.71,14,456.15,bom,MG,2024-10-27T19:17:47.542228
000002343,Pessoa Física,Telefone,2,como posso pagar.,Baixa,136.83,25,382.94,bom,SP,2025-02-27T10:55:17.088031
000003906,Pessoa Física,Chat,1,segunda via do boleto.,Baixa,122.69,6,504.85,bom,SP,2025-01-19T11:20:13.730493
000000100,Premium,Telefone,1,como posso pagar.,Baixa,82.99,15,238.28,bom,RJ,2025-06-19T15:13:16.882463
000007231,Pessoa Jurídica,Email,2,parcelamento da dívida.,Média,81.34,9,188.76,ruim,CE,2025-08-16T17:41:59.045681
000007253,Pessoa Jurídica,Telefone,1,dúvida sobre a fatura.,Baixa,70.73,5,84.05,regular,PR,2025-04-12T04:15:57.005905
000008176,Pessoa Jurídica,Email,3,consulta de valores.,Baixa,160.98,20,718.37,bom,SP,2025-06-04T02:07:49.534604
000006604,Pessoa Física,Telefone,2,quero negociar. aguardo uma resposta,Média,146.54,18,392.11,ruim,SP,2025-01-05T06:26:25.610808
000005519,Pessoa Jurídica,Telefone,3,como posso pagar.,Baixa,186.73,29,698.5,bom,SP,2025-08-01T20:34:56.415540
000009863,Pessoa Física,Redes Sociais,3,quero negociar,Média,79.68,42,128.46,regular,BA,2024-11-05T06:30:22.438338
000001919,Pessoa Física,Chat,1,consulta de valores.,Baixa,131.98,6,569.61,regular,MA,2025-08-27T19:45:48.265421
000009988,Pessoa Física,Chat,3,parcelamento da dívida.,Média,125.44,31,538.99,bom,PE,2025-02-04T10:14:45.957162
000001790,Pessoa Física,Telefone,2,dúvida sobre a fatura.,Baixa,134.85,10,394.92,regular,AM,2025-07-04T14:20:55.790627
000007185,Pessoa Física,Telefone,2,preciso de informação. por favor,Baixa,144.38,21,532.56,bom,MG,2024-12-01T14:26:51.321700
000005453,Pessoa Física,Telefone,2,ajuda temporária. aguardo uma resposta,Média,247.89,39,764.94,bom,SP,2025-02-07T01:51:36.699769
000007738,Pessoa Física,Telefone,1,preciso de informação. por favor,Baixa,246.33,7,790.49,bom,AM,2025-03-04T13:55:40.073437
000006027,Pessoa Física,Telefone,2,consulta de valores. aguardo uma resposta,Baixa,134.37,19,612.08,bom,SC,2025-03-25T04:18:07.598741
000005152,Pessoa Jurídica,Telefone,1,preciso de um desconto. o mais rápido possível,Média,184.59,14,898.52,ruim,PE,2025-06-11T02:18:40.024880
000002203,Pessoa Física,Email,1,parcelamento da dívida.,Média,85.54,32,211.28,bom,RN,2024-11-30T04:45:03.399279
000001720,Pessoa Física,Telefone,4,segunda via do boleto.,Baixa,116.02,25,269.97,regular,CE,2025-06-13T23:12:23.111545
000005413,Pessoa Física,Email,1,dúvida sobre a fatura.,Baixa,88.11,30,195.18,bom,RS,2025-02-09T01:20:11.686387
000003065,Pessoa Física,Chat,1,renegociar valores. aguardo uma resposta,Média,130.08,8,531.12,ruim,PR,2025-06-12T13:59:45.713963
000003692,Pessoa Jurídica,Telefone,1,segunda via do boleto.,Baixa,141.03,25,548.83,regular,CE,2025-02-21T15:16:42.095425
000009633,Pessoa Jurídica,Chat,2,como posso pagar.,Baixa,211.97,20,249.11,bom,RS,2024-10-06T03:14:44.004613
000000747,Premium,Email,1,consulta de valores.,Baixa,82.75,13,112.02,regular,RJ,2025-07-15T12:24:46.174255
000004913,Pessoa Física,Email,3,dúvida sobre a fatura. muito obrigado,Baixa,173.05,11,620.35,bom,MS,2025-05-08T14:28:28.806795
000000103,Pessoa Física,Telefone,3,segunda via do boleto. por favor,Baixa,103.46,9,217.25,bom,SE,2024-10-30T22:14:27.025282
000001235,Pessoa Física,Chat,4,preciso de informação. muito obrigado,Baixa,97.67,2,133.45,regular,SP,2025-06-03T11:23:13.903452
000002362,Pessoa Física,Telefone,3,consulta de valores. por favor,Baixa,110.58,5,293.55,bom,RS,2025-05-15T16:23:16.232330
000008517,Pessoa Física,Chat,2,como posso pagar.,Baixa,199.23,3,898.51,bom,MA,2025-01-28T17:57:01.396345
000005777,Pessoa Jurídica,Telefone,2,ajuda temporária.,Média,41.56,38,102.46,regular,SP,2025-09-27T18:27:10.903549
000007205,Pessoa Física,Telefone,4,proposta de pagamento.,Média,138.09,40,522.33,bom,SP,2025-09-10T10:57:56.700702
000002989,Pessoa Física,Chat,4,preciso de um desconto,Média,165.04,38,759.56,bom,RS,2025-06-30T19:42:48.506433
000005356,Pessoa Física,Redes Sociais,3,quero negociar.,Média,81.31,35,136.38,bom,SP,2025-06-28T14:05:34.012629
000006907,Pessoa Física,Email,3,segunda via do boleto.,Baixa,141.33,6,486.01,bom,ES,2025-01-26T02:41:07.426068
000009441,Pessoa Física,Telefone,3,preciso de um desconto. aguardo uma resposta,Média,91.07,15,421.71,ruim,PB,2024-11-26T11:29:24.931411
000008273,Pessoa Física,Chat,1,quero negociar.,Média,198.51,48,352.09,bom,SC,2025-03-19T00:41:01.099432
000001804,Pessoa Física,Email,3,preciso de informação.,Baixa,68.44,29,339.11,bom,AM,2024-11-25T09:01:13.261717
000001107,Pessoa Jurídica,Telefone,4,como posso pagar.,Baixa,143.17,2,352.25,bom,PA,2025-08-14T04:26:47.482209
000001473,Pessoa Física,Email,1,preciso de um desconto. muito obrigado,Média,102.71,13,192.08,ruim,SP,2024-11-13T00:02:20.196096
000002755,Pessoa Física,Telefone,1,consulta de valores. por favor,Baixa,114.42,2,497.87,bom,SP,2025-09-21T18:45:58.494041
000002101,Pessoa Física,Telefone,1,preciso de informação. por favor,Baixa,108.44,8,311.4,bom,ES,2025-02-27T22:28:33.854204
000008554,Pessoa Física,Telefone,4,segunda via do boleto.,Baixa,164.4,13,605.44,bom,SC,2025-04-10T16:26:48.457823
000007314,Pessoa Física,Chat,4,renegociar valores. aguardo uma resposta,Média,127.8,45,378.09,bom,BA,2024-10-03T20:25:08.686139
000005182,Pessoa Física,Telefone,2,como posso pagar. muito obrigado,Baixa,63.76,22,227.89,bom,MA,2025-03-16T01:40:48.388760
000003700,Pessoa Jurídica,Chat,2,como posso pagar,Baixa,135.26,10,154.4,regular,SP,2025-08-02T13:46:42.413447
000000324,Pessoa Física,Telefone,1,como posso pagar.,Baixa,131.27,15,315.14,regular,MG,2024-11-17T10:11:42.650884
000002428,Pessoa Física,Telefone,4,preciso de um desconto. aguardo uma resposta,Média,162.08,35,588.23,regular,MG,2025-03-15T14:53:43.611292
000003853,Pessoa Física,Chat,4,segunda via do boleto.,Baixa,133.94,8,321.87,bom,SP,2025-09-21T14:13:12.751815
000009637,Pessoa Jurídica,Telefone,4,dúvida sobre a fatura.,Baixa,59.68,20,244.87,bom,GO,2024-11-07T02:22:37.415847
000001582,Pessoa Física,Email,4,ajuda temporária.,Média,167.56,7,811.58,ruim,MA,2024-12-21T08:34:59.099311
000000733,Pessoa Física,Chat,3,como posso pagar.,Baixa,166.18,14,191.05,regular,PE,2025-09-25T02:08:52.008844
000003885,Pessoa Jurídica,Email,1,como posso pagar.,Baixa,141.45,2,625.39,bom,BA,2025-03-04T23:21:04.542066
000004390,Pessoa Jurídica,Telefone,3,ajuda temporária.,Média,132.14,39,221.5,bom,PE,2025-04-19T23:02:56.920859
000001105,Pessoa Física,Telefone,2,dúvida sobre a fatura. aguardo uma resposta,Baixa,135.5,2,632.7,bom,MT,2024-12-02T04:11:24.290940
000006496,Pessoa Física,Telefone,3,consulta de valores.,Baixa,166.76,6,798.31,regular,MG,2025-02-17T09:45:31.051406
000004739,Pessoa Física,Chat,2,preciso de informação.,Baixa,175.01,9,573.46,bom,MG,2025-02-06T15:25:21.933523
000003809,Pessoa Física,Email,3,parcelamento da dívida.,Média,141.89,21,413.76,ruim,CE,2025-09-15T08:29:43.811772
000005931,Pessoa Física,Chat,1,preciso de informação.,Baixa,145.98,26,588.88,bom,PA,2025-09-22T10:16:02.808918
000006173,Pessoa Jurídica,Telefone,3,segunda via do boleto.,Baixa,128.55,3,600.6,bom,PR,2025-05-01T04:35:52.911505
000009161,Pessoa Física,Redes Sociais,3,consulta de valores.,Baixa,216.76,2,418.3,bom,PB,2024-10-07T18:09:40.417609
000006420,Pessoa Jurídica,Telefone,4,proposta de pagamento.,Média,39.0,33,98.66,ruim,MG,2025-07-26T17:34:58.089859
000005613,Pessoa Jurídica,Telefone,2,proposta de pagamento.,Média,94.14,26,251.37,ruim,CE,2024-10-08T10:07:01.592716
000001921,Pessoa Física,Redes Sociais,3,renegociar valores.,Média,88.76,36,389.06,bom,PA,2025-08-26T00:03:00.392410
000004671,Pessoa Física,Telefone,3,consulta de valores.,Baixa,204.72,24,316.84,bom,MG,2025-04-03T21:20:48.108876
000009698,Pessoa Física,Telefone,4,renegociar valores. muito obrigado,Média,111.88,29,390.7,ruim,SP,2025-08-15T10:44:52.799264
000002745,Pessoa Física,Email,3,preciso de informação. por favor,Baixa,40.64,11,97.69,bom,AM,2025-06-14T22:14:04.559315
000004437,Pessoa Física,Chat,3,dúvida sobre a fatura.,Baixa,88.22,19,400.7,bom,PR,2025-05-27T12:23:32.487679
000000951,Premium,Telefone,2,proposta de pagamento.,Média,143.0,33,337.36,ruim,SP,2025-03-18T01:21:10.251665
000007798,Pessoa Jurídica,Chat,2,preciso de um desconto,Média,122.01,5,599.29,ruim,SE,2025-03-01T09:32:26.247470
000004063,Pessoa Física,Físico,4,consulta de valores.,Baixa,116.67,12,123.97,bom,MG,2025-02-08T03:35:14.510154
000003511,Pessoa Física,Telefone,3,consulta de valores.,Baixa,128.95,28,252.51,bom,PR,2025-04-18T15:19:26.418119
000007342,Pessoa Física,Telefone,2,quero negociar.,Média,166.44,16,470.91,ruim,PR,2025-04-11T14:10:09.981194
000009994,Pessoa Física,Chat,4,como posso pagar.,Baixa,157.71,24,319.41,bom,MG,2025-07-08T22:42:21.551061
000001144,Pessoa Física,Chat,4,dúvida sobre a fatura.,Baixa,88.17,8,348.23,bom,SP,2024-11-12T22:03:00.710213
000008096,Pessoa Jurídica,Telefone,3,segunda via do boleto.,Baixa,132.62,2,564.72,bom,SC,2024-12-05T17:19:47.829702
000000176,Pessoa Física,Telefone,2,renegociar valores.,Média,182.81,2,692.86,ruim,RJ,2025-03-07T23:17:46.611282
000008016,Pessoa Jurídica,Chat,2,proposta de pagamento.,Média,129.42,57,631.78,bom,PA,2024-12-06T02:48:31.883396
000004099,Pessoa Física,Chat,1,proposta de pagamento. por favor,Média,97.14,58,274.34,bom,AM,2025-05-07T18:52:01.801117
000009131,Pessoa Física,Telefone,3,preciso de informação.,Baixa,74.93,6,368.59,bom,SP,2025-04-18T17:55:02.877033
000001069,Pessoa Jurídica,Telefone,3,quero negociar. o mais rápido possível,Média,130.19,5,195.08,ruim,SC,2025-02-18T20:52:51.047394
000005723,Pessoa Jurídica,Email,4,consulta de valores. o mais rápido possível,Baixa,112.2,2,491.86,regular,CE,2025-08-07T04:03:30.788746
000001026,Pessoa Física,Chat,1,como posso pagar.,Baixa,111.48,7,128.62,regular,RJ,2025-06-10T23:51:29.278498
000006525,Pessoa Física,Email,3,preciso de informação.,Baixa,129.23,9,404.19,regular,CE,2025-03-11T07:09:10.300485
000006337,Pessoa Física,Telefone,1,dúvida sobre a fatura.,Baixa,93.01,7,273.25,regular,BA,2025-01-13T23:04:31.804339
000004808,Pessoa Física,Chat,3,quero negociar.,Média,171.69,33,759.76,bom,SP,2025-05-17T02:15:35.102720
000003938,Pessoa Física,Telefone,4,ajuda temporária.,Média,117.17,28,445.59,ruim,RS,2025-09-05T09:42:17.795115
000008218,Premium,Chat,1,como posso pagar.,Baixa,199.44,3,551.3,regular,RO,2025-08-11T12:25:14.512208
000007312,Pessoa Física,Telefone,1,segunda via do boleto. por favor,Baixa,161.33,25,739.32,regular,CE,2025-10-01T01:18:12.396316
000000644,Pessoa Física,Telefone,1,como posso pagar. aguardo uma resposta,Baixa,116.96,16,531.41,regular,MG,2025-07-23T20:51:46.319378
000006336,Pessoa Física,Chat,1,como posso pagar.,Baixa,68.84,4,75.65,bom,PE,2024-11-09T10:10:47.126216
000007236,Pessoa Física,Email,4,dúvida sobre a fatura.,Baixa,146.52,28,657.01,bom,SC,2025-05-27T18:38:29.566698
000001644,Pessoa Física,Redes Sociais,1,segunda via do boleto,Baixa,138.92,3,431.53,regular,SP,2025-05-15T14:10:43.853822
000002414,Pessoa Física,Telefone,2,dúvida sobre a fatura.,Baixa,91.99,5,400.69,bom,RS,2025-03-01T17:22:01.785833
000000285,Pessoa Física,Email,1,consulta de valores.,Baixa,74.14,5,127.91,bom,RS,2025-04-01T19:33:17.296270
000007446,Pessoa Jurídica,Físico,3,quero negociar. muito obrigado,Média,119.47,56,191.68,regular,BA,2025-07-04T01:38:40.867093
000005757,Pessoa Física,Telefone,3,consulta de valores. por favor,Baixa,129.36,25,503.06,regular,GO,2025-09-06T04:03:15.902952
000005005,Pessoa Física,Redes Sociais,4,proposta de pagamento,Média,126.4,12,265.62,ruim,PE,2024-11-07T22:09:09.977170
000006054,Pessoa Física,Redes Sociais,3,proposta de pagamento.,Média,120.13,35,388.66,regular,PA,2025-03-13T17:05:30.377022
000003110,Pessoa Jurídica,Telefone,2,dúvida sobre a fatura.,Baixa,167.81,6,630.17,bom,PE,2025-05-02T19:08:32.699752
000007339,Pessoa Física,Telefone,2,quero negociar.,Média,94.58,54,325.51,bom,MA,2024-10-14T10:15:49.034617
000001636,Pessoa Física,Telefone,3,preciso de informação. aguardo uma resposta,Baixa,195.82,25,743.31,regular,CE,2025-01-16T09:25:16.484388
000006980,Pessoa Física,Redes Sociais,4,proposta de pagamento. muito obrigado,Média,53.33,17,185.66,ruim,PA,2025-03-05T03:25:30.494291
000009494,Pessoa Jurídica,Telefone,3,renegociar valores. aguardo uma resposta,Média,90.86,32,228.65,bom,RJ,2024-12-22T21:53:43.466541
000008408,Pessoa Física,Chat,3,segunda via do boleto,Baixa,72.26,22,98.42,regular,ES,2025-03-17T13:21:53.095482
000006306,Pessoa Física,Chat,3,renegociar valores.,Média,128.83,44,569.61,bom,SP,2025-02-18T16:38:33.624391
000006455,Pessoa Física,Chat,1,ajuda temporária. aguardo uma resposta,Média,135.96,36,596.05,bom,MG,2024-12-12T22:25:20.808504
000002053,Pessoa Física,Telefone,1,como posso pagar.,Baixa,190.14,6,194.46,regular,RN,2025-03-23T00:21:48.401769
000005459,Pessoa Física,Chat,4,como posso pagar,Baixa,128.56,7,560.97,regular,SP,2024-11-16T23:00:15.926972
000009712,Pessoa Física,Telefone,1,consulta de valores. o mais rápido possível,Baixa,153.87,3,246.8,bom,PB,2025-09-20T22:04:43.881831
000007570,Pessoa Física,Telefone,2,proposta de pagamento.,Média,76.46,6,178.26,ruim,PR,2025-09-01T08:20:59.902395
000002941,Pessoa Física,Telefone,2,como posso pagar. por favor,Baixa,64.75,10,171.81,regular,RJ,2025-03-02T07:52:30.644279
000004627,Pessoa Física,Redes Sociais,1,consulta de valores.,Baixa,172.33,2,640.81,regular,SC,2025-07-29T03:46:31.453783
000006119,Pessoa Jurídica,Chat,4,dúvida sobre a fatura,Baixa,157.66,9,215.94,bom,MG,2025-06-16T13:50:11.918359
000001319,Pessoa Física,Email,2,consulta de valores. por favor,Baixa,129.56,30,557.96,bom,PA,2025-06-30T04:57:29.351819
000009515,Pessoa Jurídica,Telefone,2,renegociar valores.,Média,84.96,37,405.34,ruim,MA,2024-10-05T06:51:11.237153
000000803,Pessoa Física,Telefone,1,consulta de valores. aguardo uma resposta,Baixa,217.23,2,1045.05,regular,PE,2025-02-16T08:13:33.522826
000009311,Pessoa Física,Redes Sociais,4,proposta de pagamento.,Média,153.15,2,209.41,ruim,MA,2024-12-23T07:09:46.129205
000009928,Pessoa Física,Email,1,dúvida sobre a fatura. aguardo uma resposta,Baixa,92.35,5,431.97,bom,PI,2025-01-14T02:11:47.896061
000005164,Pessoa Jurídica,Chat,1,quero negociar.,Média,122.11,42,399.46,ruim,RS,2025-08-19T18:36:48.957916
000008338,Pessoa Física,Telefone,1,preciso de informação. aguardo uma resposta,Baixa,61.66,14,240.95,bom,SP,2025-01-07T02:43:25.341607
000008374,Pessoa Jurídica,Telefone,3,situação difícil.,Alta,124.87,81,589.68,bom,SC,2025-08-04T18:08:21.743651
000001300,Premium,Telefone,3,preciso de um desconto.,Média,101.42,44,369.57,bom,BA,2025-07-19T22:10:44.557003
000007606,Pessoa Física,Chat,4,preciso de um desconto.,Média,215.49,45,609.18,ruim,RS,2025-03-02T23:29:37.876334
000001833,Premium,Físico,2,dúvida sobre a fatura.,Baixa,150.48,4,466.56,bom,CE,2024-12-29T17:35:47.664269
000000773,Pessoa Física,Telefone,1,preciso de informação.,Baixa,18.84,14,70.42,bom,SC,2025-08-27T07:00:49.502147
000007276,Pessoa Jurídica,Email,2,perdi meu emprego. o mais rápido possível,Alta,193.63,100,925.32,bom,CE,2025-03-02T22:05:33.076710
000008678,Pessoa Física,Telefone,1,preciso de informação. muito obrigado,Baixa,136.15,5,620.74,bom,RJ,2024-10-08T04:19:16.158036
000004386,Pessoa Física,Email,1,segunda via do boleto.,Baixa,181.6,18,600.78,regular,GO,2024-11-27T12:38:23.377674
000004276,Pessoa Jurídica,Telefone,1,quero negociar.,Média,131.11,10,241.77,ruim,AM,2025-02-16T06:08:21.110008
000004660,Pessoa Jurídica,Chat,1,consulta de valores.,Baixa,126.08,11,300.94,bom,SP,2025-07-27T19:14:45.549788
000003412,Pessoa Física,Chat,1,renegociar valores. muito obrigado,Média,86.61,45,211.95,bom,MG,2025-07-29T00:24:46.764046
000002378,Pessoa Física,Chat,4,como posso pagar.,Baixa,146.14,19,315.18,regular,TO,2025-05-09T15:10:05.255758
000005041,Pessoa Jurídica,Chat,4,dúvida sobre a fatura,Baixa,163.56,29,652.11,bom,RJ,2025-02-01T21:30:22.713576
000002475,Pessoa Física,Chat,4,ajuda temporária.,Média,49.87,23,216.63,ruim,RJ,2025-09-17T19:57:35.613163
000001634,Pessoa Física,Email,3,como posso pagar.,Baixa,87.21,16,198.78,bom,PE,2025-09-30T03:05:24.586102
000005960,Pessoa Física,Telefone,1,renegociar valores.,Média,70.74,32,310.16,ruim,MG,2024-12-29T20:01:18.591683
000002168,Pessoa Física,Chat,2,perdi meu emprego. por favor,Alta,191.4,70,753.69,bom,CE,2025-09-23T01:34:15.123421
000006952,Pessoa Jurídica,Telefone,1,renegociar valores. por favor,Média,164.83,68,455.67,bom,RJ,2024-12-11T21:00:11.486891
000001856,Pessoa Jurídica,Email,3,quero negociar.,Média,105.62,32,400.79,regular,BA,2025-05-25T21:08:42.908831
000009897,Pessoa Jurídica,Email,4,proposta de pagamento. muito obrigado,Média,163.02,15,664.69,ruim,RR,2025-08-01T03:03:28.442773
000000861,Pessoa Física,Telefone,2,preciso de informação.,Baixa,65.27,5,211.74,bom,MG,2025-07-22T04:28:09.208631
000008175,Pessoa Física,Telefone,4,consulta de valores.,Baixa,132.18,2,366.46,bom,SP,2025-05-01T13:30:52.000409
000007001,Pessoa Física,Telefone,1,como posso pagar. o mais rápido possível,Baixa,157.36,7,221.38,regular,GO,2024-11-18T13:50:09.223578
000007277,Pessoa Física,Telefone,3,como posso pagar.,Baixa,98.37,10,98.91,bom,PE,2025-05-22T21:36:32.589105
000000304,Pessoa Jurídica,Chat,4,consulta de valores,Baixa,119.66,4,568.27,regular,PR,2025-09-24T11:27:11.740149
000009956,Pessoa Jurídica,Telefone,3,consulta de valores.,Baixa,140.12,6,290.04,bom,MT,2024-12-04T22:57:08.053742
000007403,Pessoa Jurídica,Telefone,4,segunda via do boleto. muito obrigado,Baixa,166.15,3,606.77,regular,SP,2025-08-28T17:56:15.295693
